Date,EURGBP=X,EURUSD=X,FEZ,^AEX,^FCHI,^GDAXI,^STOXX50E
2008-09-02,0.8145999908447266,1.4515894651412964,27.766551971435547,414.70001220703125,4539.06982421875,6518.47021484375,3416.4599609375
2008-09-03,0.8169000148773193,1.4486035108566284,27.674306869506836,406.32000732421875,4447.1298828125,6467.490234375,3368.969970703125
2008-09-04,0.8091999888420105,1.4264928102493286,26.307897567749023,397.1700134277344,4304.009765625,6279.56982421875,3274.820068359375
2008-09-05,0.8058000206947327,1.4274905920028687,26.07727813720703,389.2200012207031,4196.66015625,6127.43994140625,3185.830078125
2008-09-08,0.8029000163078308,1.5050041675567627,26.394372940063477,398.7900085449219,4340.18017578125,6263.740234375,3284.1201171875
2008-09-09,0.8026999831199646,1.414847493171692,25.685226440429688,395.7300109863281,4293.33984375,6233.41015625,3261.070068359375
2008-09-10,0.7975000143051147,1.3984057903289795,25.777454376220703,393.8999938964844,4283.66015625,6210.31982421875,3242.02001953125
2008-09-11,0.7975000143051147,1.3995996713638306,25.823591232299805,392.55999755859375,4249.06982421875,6178.89990234375,3222.10009765625
2008-09-12,0.7937999963760376,1.4239943027496338,26.32518768310547,399.57000732421875,4332.66015625,6234.89013671875,3278.02001953125
2008-09-15,0.7943000197410583,1.4268999099731445,25.200918197631836,385.0400085449219,4168.97021484375,6064.16015625,3151.169921875
2008-09-16,0.7922000288963318,1.4135074615478516,24.99336051940918,371.20001220703125,4087.39990234375,5965.169921875,3088.429931640625
2008-09-17,0.7892000079154968,1.4329315423965454,24.168893814086914,356.9800109863281,4000.110107421875,5860.97998046875,3018.77001953125
2008-09-18,0.7878000140190125,1.4304922819137573,25.033723831176758,351.6600036621094,3957.860107421875,5863.419921875,3000.830078125
2008-09-19,0.7893000245094299,1.441794753074646,27.07863998413086,381.8299865722656,4324.8701171875,6189.52978515625,3253.52001953125
2008-09-22,0.7961999773979187,1.4795963764190674,26.210927963256836,375.19000244140625,4223.509765625,6107.75,3181.77001953125
2008-09-23,0.7914999723434448,1.4692918062210083,25.794416427612305,367.6400146484375,4139.81982421875,6068.52978515625,3139.830078125
2008-09-24,0.7910000085830688,1.4633146524429321,25.77128791809082,360.6199951171875,4114.5400390625,6052.8701171875,3119.830078125
2008-09-25,0.7954000234603882,1.4641932249069214,26.59851837158203,369.3500061035156,4226.81005859375,6173.02978515625,3207.110107421875
2008-09-26,0.7912999987602234,1.4598966836929321,26.361324310302734,354.5799865722656,4163.3798828125,6063.5,3156.4599609375
2008-09-29,0.7990000247955322,1.4393253326416016,23.752384185791016,323.54998779296875,3953.47998046875,5807.080078125,3008.18994140625
2008-09-30,0.7908999919891357,1.409641981124878,24.637462615966797,331.45001220703125,4032.10009765625,5831.02001953125,3038.199951171875
2008-10-01,0.7918999791145325,1.4016202688217163,24.649032592773438,334.239990234375,4054.5400390625,5806.330078125,3067.35009765625
2008-10-02,0.7822999954223633,1.380795955657959,23.463144302368164,330.8299865722656,3963.280029296875,5660.6298828125,3007.510009765625
2008-10-03,0.7786999940872192,1.3784927129745483,23.58462142944336,344.0199890136719,4080.75,5797.02978515625,3113.820068359375
2008-10-06,0.7746999859809875,1.3504936695098877,22.150001525878906,312.55999755859375,3711.97998046875,5387.009765625,2868.969970703125
2008-10-07,0.7781000137329102,1.3588064908981323,21.28806495666504,309.44000244140625,3732.219970703125,5326.6298828125,2879.449951171875
2008-10-08,0.7886999845504761,1.4957072734832764,20.7558650970459,285.6600036621094,3496.889892578125,5013.6201171875,2694.550048828125
2008-10-09,0.7957000136375427,1.3598041534423828,19.246034622192383,281.9700012207031,3442.699951171875,4887.0,2629.0400390625
2008-10-10,0.7791000008583069,1.3398001194000244,18.441944122314453,258.04998779296875,3176.489990234375,4544.31005859375,2421.8701171875
