Date,EURGBP=X,EURUSD=X,FEZ,^AEX,^FCHI,^GDAXI,^STOXX50E
2008-11-14,-0.005025427796692421,-0.0151039700456851,-0.06668122265632388,0.009991502689931117,0.006709442887797137,0.012974919237400268,0.011607604245931298
2008-11-17,-0.01249725119690766,0.0037230246233954153,-0.02336521206725457,-0.024620326788430746,-0.033814897487059604,-0.03301514758421425,-0.03876797503255181
2008-11-18,0.0015411501034060732,-0.000556132234981122,0.005052788569955955,0.01726572043205917,0.011054182510722144,0.004859553501931794,0.010629076141213091
2008-11-19,-0.010957752044269133,-0.010471644434272998,-0.07065061083658071,-0.05116310047469724,-0.04108557464324857,-0.050467720459882105,-0.040445506175430725
2008-11-20,0.009772511772878311,-0.005313025748497885,-0.05104637627841251,-0.04421885215859638,-0.03542377100745755,-0.03123303079039332,-0.03068798466232101
2008-11-21,0.0010667582560524736,0.012139198333224207,0.046347850457022284,-0.021698087637769013,-0.03383650210883474,-0.022232437105810642,-0.027361200203278088
2008-11-24,0.009902265145986461,0.02562069748939223,0.08704165039104973,0.09790448273856796,0.09616931361012872,0.09842831647389962,0.09438599478338924
2008-11-25,-0.009310065970740142,0.00896618244535278,0.020381936545251986,-8.136779579473838e-05,0.011736858879541925,0.0013362614786289267,0.0023498200451923445
2008-11-26,-0.004390416868512154,-0.010399079114808474,0.002274852468885762,-0.0027698293707560957,-0.012449575386177377,1.7559221150420475e-05,-0.005075870006882913
2008-11-27,-0.0042903192030565,-0.00032239832092330133,0.0,0.032505533777480305,0.025090657127816322,0.022713447986400733,0.022555004494468272
2008-11-28,-0.014799060400582638,-0.015406356418535274,-0.005861062853105153,-0.0028073463348029177,0.0037739664954511403,0.0008934229707876765,0.0009633401358031888
2008-12-01,0.026553394597882155,-0.007816670136345322,-0.09446135107010076,-0.06989834754136585,-0.057479747149788235,-0.06061938028129998,-0.06017037874671783
2008-12-02,0.0068227636793576915,0.009023625248262727,0.06597311117598921,0.02449579901491502,0.02325345782133399,0.030697256239870914,0.02832271608721716
2008-12-03,0.00759128411969118,-0.0004194168685256278,0.009364373807940895,0.0028962615440650723,0.004351582667362041,0.007792121493517337,0.00651622854949189
2008-12-04,0.012027434637331838,0.005185596045427085,-0.025283386317697214,-0.0051362479073736225,-0.0017351948850676277,-0.0006593142055924395,-0.0003376987393534438
2008-12-05,-0.005186402284279272,-0.004473666898441223,0.006126724109481463,-0.048325158056105585,-0.05633140378913871,-0.04086548728702193,-0.05049099951136142
2008-12-08,0.003460565671271791,0.159631874406008,0.06216005459437422,0.07827091237370558,0.08327168769239356,0.0735511786544771,0.08393540279541395
2008-12-09,0.008599483218994787,-0.14332363787441182,-0.00511474157503244,0.021017320974788034,0.015376289345154167,0.013318795881984294,0.012782957807645434
2008-12-10,0.003874238907385659,0.006783340415443277,0.03743161654038392,0.01083338515684803,0.006802575419408684,0.005377735644501858,0.005944124838689595
2008-12-11,0.00860611065954613,0.023983908263089614,-0.0018539981191141904,-0.005401992424713383,-0.004279884086166717,-0.007872872315004267,-0.004091652759801385
2008-12-12,0.007414056419481,0.0018011885169566776,0.00432072846901894,-0.027941020922503952,-0.02838645117288281,-0.022020783553856126,-0.027112556518959427
2008-12-15,0.0016773954519642082,0.025289060823933424,0.005221508711641886,-0.0025865891188712846,-0.008732373133991344,-0.001835183747535802,-0.004740597759984214
2008-12-16,0.008344964184010182,0.02636695123180153,0.07123720492138866,0.004642977869917763,0.020506146827377423,0.016003003753822135,0.0176586049927628
2008-12-17,0.02894009922389258,0.02433972096073151,-0.004288170791883541,-0.0020160484675078535,-0.002999885359946925,-0.004562332942560644,-0.0024107727187217733
2008-12-18,0.021510737364150316,-0.008036335195657648,-0.029662256624425558,0.008520308672362618,-0.002399610711605197,0.010147184119172488,0.0032510366351159556
2008-12-19,-0.020112385831588944,-0.026015022679856767,-0.02117464932459373,-0.0013616260880974832,-0.0025541612633030544,-0.012630883015317937,-0.003381981432981711
2008-12-22,0.011861008046838987,0.002370156525694562,-0.012505686771570781,-0.02474868046040525,-0.023377811028640755,-0.012357034789916706,-0.01920422859992924
2008-12-23,0.003816799973898528,-0.0015203206361005621,0.0003069437544138127,0.0043447932974308885,-0.007309279613201913,-0.0020802167141335355,-0.006489852009745608
2008-12-24,0.003169596916913399,0.0050862869862819855,0.004897328699153123,-0.01069091653051073,-0.003907352870694328,0.0,0.0
2008-12-25,0.0014756974118723919,0.00043431648775933164,0.0,0.0,0.0,0.0,0.0
2008-12-26,0.010269415110992624,0.0008553197495614791,0.00304822154049572,0.0,0.0,0.0,0.0
2008-12-29,0.010474503306217372,0.000856032321046737,-0.0006082222020840603,-0.004516161711130158,0.0046454933924239585,0.01617306342604659,0.0025826379745652536
2008-12-30,0.00811717772770521,0.007171514794892139,0.039712389942722894,0.023678261192924505,0.027226620644707298,0.022142715942226075,0.02611007961307426
2008-12-31,-0.03382389079691246,-0.011388330538015646,0.005546288647279561,-0.0025988781950724215,0.00026109552750412,0.0,0.0
2009-01-01,0.006436317589490335,0.0013569437686815394,0.0,0.0,0.0,0.0,0.0
2009-01-02,0.007857138386534825,-0.005444765780106236,0.016744064010127752,0.048763089537498285,0.04011706988741897,0.03329861639872029,0.0
2009-01-05,-0.03363892482629532,-0.020096308939095725,-0.025809268856877027,0.013653748491849194,0.003049354166399844,0.0021935017908039393,0.040737770484094035
2009-01-06,-0.023918574486146125,-0.01000690086785891,0.008483072788897138,0.02821010118548453,0.010745898905287125,0.008455306056360357,0.009750973739551343
2009-01-07,-0.002323899543886983,0.00744470286978558,-0.013784677437347487,-0.015833762654208335,-0.01487051356313538,-0.01783303037219249,-0.015587588944695616
2009-01-08,-0.0035516070502955733,0.006445180304046515,0.009990522824896665,-0.0016993460007062589,-0.006524352713177225,-0.011726288681265795,-0.008700158245346019
2009-01-09,-0.012981401762902965,-0.017974966191582543,-0.045768158007604975,0.005991299911317251,-0.007497231703445359,-0.01987275743913596,-0.011980583552982631
2009-01-12,0.015202675251923939,-0.007079140061624425,-0.022911095373849936,-0.016591937293889858,-0.01631046875476055,-0.013525738940168867,-0.014061282799840336
2009-01-13,0.008835883129733421,-0.011899495401654747,-0.018970032131189165,-0.004057102067348521,-0.014969289355686335,-0.017673659422927757,-0.016693307529122115
2009-01-14,-0.006619598741174038,0.0011360039066815892,-0.05376605951031249,-0.052840630476425954,-0.046694070308681855,-0.04738340219730718,-0.047918422526220125
2009-01-15,-0.007332576314709406,-0.004470509656238252,-0.0026980700818475477,-0.015155513413483765,-0.018559141090156297,-0.01955064769489394,-0.017906043053818935
2009-01-16,0.003784120007018941,0.01013017565649983,0.01308534830381711,0.02011648392770218,0.0069421206395188515,0.006790735398072876,0.010477910926490945
2009-01-19,0.008076626424450215,-0.015013162734404933,0.0,-0.013488273036693955,-0.009010409472379794,-0.011549822806666247,-0.012819357349090892
2009-01-20,0.022769055265881074,-0.016093174041099355,-0.08955992918748355,-0.021058617567580835,-0.021779470886068755,-0.017833601695511937,-0.02317087417255701
2009-01-21,0.008686882700407194,0.009281438754452476,0.04873741544982406,-0.010045682653546151,-0.00676060460444747,0.005011139691806131,-0.005636592292325336
2009-01-22,0.00010679258103384814,0.00013006218851575993,-0.028527697723537956,-0.009510395397221977,-0.012449950347251739,-0.009841394656135675,-0.013043700297231519
2009-01-23,0.005536607774008439,-0.003220412475070374,-0.009332325473654887,-0.005621851719137691,-0.007162501007110522,-0.0096400474884874,-0.005663952265486821
2009-01-26,0.0019094104350162115,0.017354114945374602,0.02844108073113373,0.05702555334745203,0.03660673752375717,0.03478683212504058,0.03607540580068748
2009-01-27,-0.013120903585768418,0.0018221839147202772,0.012885876174318663,0.0028601604823674954,-0.00028429850774491056,-0.0007977063150198044,-0.0009659465671993866
2009-01-28,-0.007652946154057289,-0.004759664983317552,0.042011231845478246,0.033893535239507305,0.040293710117848804,0.04418207779428103,0.04317858960041606
2009-01-29,-0.01966847360469093,-0.016501872780047812,-0.05419621338531519,-0.018881436541094424,-0.02177628695517716,-0.020255989866288494,-0.02324932045061966
2009-01-30,-0.02797539050847739,-0.007835455932161062,-0.01659939228610257,-0.014971833344816936,-0.011976097225134241,-0.020478711575599242,-0.014388703151429627
2009-02-02,0.02299725993599853,-0.0017187178056127512,-0.004998171158858412,-0.010676255246311587,-0.014861417213470424,-0.01563674755257996,-0.017242268612407005
2009-02-03,-0.000443712446312796,0.015328147161452766,0.03551089186704485,0.019606477748208933,0.017705452086105643,0.024040001532437093,0.020772009790059682
2009-02-04,-0.013853457088085242,-0.012157904159987775,-0.010765711158940627,0.015664223979376928,0.028623557579403637,0.02657653033584785,0.02326519618161745
2009-02-05,-0.016789903670937103,-0.005026766324964116,0.014558269083605389,-0.008988819972085284,-0.0008801395643799228,0.003931948707360102,-0.0019603749453010405
2009-02-06,-0.00045772601685849614,0.010570033916625114,0.02883007388714743,0.0344096983753801,0.01825847101780743,0.029305841293591192,0.021752476892302242
2009-02-09,-0.0012598108441446685,0.0024722230720381788,0.007328898674130803,0.005228302397736358,0.0038608977890679593,0.0047661715652635534,0.0022546265117054606
2009-02-10,0.015916659664533796,-0.003480014092613479,-0.06336678416847735,-0.04416289304196439,-0.03708259837711803,-0.035170100522667155,-0.03500392082036363
2009-02-11,0.010769661632437366,-0.003570815098175574,0.014394137725320277,0.007569653444619996,0.0023047064206546007,0.005434012994284423,-0.00011022806671777779
2009-02-12,0.005896424097708784,0.0017773839914638817,-0.007698052252139512,-0.019978710476378118,-0.02115541098990857,-0.027420510705128,-0.023624442288380922
2009-02-13,-0.007795105693584959,-0.0019317340174197385,-0.010238696797364596,0.011414012252813497,0.011244296268322887,0.0013218709651091397,0.006004684870817426
2009-02-16,0.0006705189672153216,-0.005222914182929211,0.0,-0.015935478032181954,-0.011959759288009656,-0.010649266655698271,0.0
2009-02-17,-0.012704614743402808,-0.017105883149587477,-0.07361627451373981,-0.037010718340259714,-0.02980631307979006,-0.0349647266962414,-0.04982784724068881
2009-02-18,-0.00237898774176758,-0.001031182309841962,-0.0011470228891840618,0.0005457001939495939,-0.000403496813615979,-0.0027643676588008413,-0.00071252927221339
2009-02-19,0.006556669295956197,0.007139451179711698,-0.003063938538517291,-0.002647247721979861,-0.0005115904315784938,0.0024346314048565142,-0.0017149151145850513
2009-02-20,0.008862024149770732,0.021406074113407895,-0.019365044604843465,-0.03659359980760708,-0.04341666757807771,-0.04874676353006546,-0.050008980515140584
2009-02-23,-0.021333815737488576,-0.019898523395970657,-0.04478993323339873,-0.022732806302120986,-0.008279781587151012,-0.019673349960591544,-0.010016819172453856
2009-02-24,0.01078020898028706,0.01533069794205785,0.04557141923488362,-0.006404933904810637,-0.007292291124889063,-0.010393074175518704,-0.007119980730151364
2009-02-25,0.009883312512496856,-0.011698156424098882,-0.029343679676993188,-0.008392796251873995,-0.004118484559879377,-0.012797977639658195,-0.0062088636006191415
2009-02-26,-0.0058283380180608035,-0.0002926260094189969,-0.004031849912398177,0.013412730213093823,0.01761246532565218,0.024757268950802193,0.02803715884811272
2009-02-27,-0.005636352805576992,-0.0032764489450785653,-0.0064859775230031134,-0.01740821740267841,-0.01555295476536776,-0.02539965825209734,-0.02247073647701856
2009-03-02,0.011464690823637724,-0.00910006907937546,-0.06467441300569406,-0.05119513472621588,-0.04581474750338849,-0.035395085611398716,-0.048436239390846396
2009-03-03,-0.0017897399580999993,-0.002572305185430479,0.006486661768644636,-0.03048284902467547,-0.010479013204898356,-0.005229209759375095,-0.009638480016015083
2009-03-04,-0.0024661008984293224,0.008444393100459061,0.039303879237471216,0.04351764423062669,0.04632742608890788,0.05282920559217988,0.04135360955032932
2009-03-05,-0.0035979290578889117,-0.007253181117832078,-0.05406768559527178,-0.053390007423961904,-0.040441654036058726,-0.05153760402125182,-0.048068753258985394
2009-03-06,0.011646265458176949,0.007253181117831999,-0.004383600606689369,-0.005398942458943957,-0.013785242353254273,-0.007900196894490006,-0.01908225514123483
2009-03-09,0.01842204163526946,-0.0012125351002551263,-0.021315090083618506,-0.0012539186595936988,-0.005999500413873692,0.006963492511601721,-0.0040030764713306945
2009-03-10,0.007513524114101203,0.0074117858563315445,0.07561329079985477,0.054640270793718346,0.05573146838043752,0.05145605125584545,0.05876459496711449
2009-03-11,0.00368161557374927,0.007057106346311402,0.010762096931715858,-0.0005228538714290421,0.003941652259948518,0.006952941431790525,0.006884195445157786
2009-03-12,0.0007563038125717464,0.007171893000244536,0.043502498678767765,0.004648503432550827,0.0074696205553414574,0.010703573630405014,0.015325938058943835
2009-03-13,-0.002920310558708155,0.0024020189162898406,0.0015753138951262297,0.0020328948330367307,0.004214871406980098,-0.0006624355851429418,0.003499354982379881
2009-03-16,-0.001626116115975451,0.003562020395544233,0.011348014646478421,0.018946548576205507,0.031301625595398605,0.022741252106288242,0.03207674580549354
2009-03-17,0.005518014313608937,0.004395518798526304,0.02231729051912657,-0.023063874734041367,-0.008771470597743438,-0.014135650743916168,-0.010613114969447002
2009-03-18,0.018494310234794916,0.03400181136959132,0.03330515374487571,-0.007282099767223836,-0.0025110065111459074,0.0021417724505597893,0.0034429128859254816
2009-03-19,-0.0020145447452896243,0.013111129583699902,0.0029400741743418803,0.0049557355874762,0.006013711404980653,0.011726796658484768,0.010047470882615149
2009-03-20,-0.0059612434177341465,-0.005871060606620556,-0.013065709105465511,0.011014324718417928,0.0050824722486722705,0.006232615390051718,0.0055640744122392545
2009-03-23,-0.0019236947382879426,0.0028291294286644487,0.07774704115467235,0.03778031555681533,0.027712140542773486,0.02610910943340887,0.033919109515297266
2009-03-24,-0.019552362472795223,-0.010271407936797084,-0.037938945559610804,0.0025770628477244676,0.0016782238674206743,0.0026279548584534815,0.0026594634134247674
2009-03-25,0.017196136278733554,0.007075682847711305,0.02510253303647543,0.018254731741123343,0.006609104444320302,0.008544023297702201,0.010199812132632232
2009-03-26,0.0027839771796458086,-0.0034155451351217435,0.009729177043868425,-0.0033307457897277927,-0.0004770125534115457,0.00850683512996761,0.0036181032881963926
2009-03-27,-0.00772868044850332,-0.017795948917794135,-0.04671728904201048,-0.013750725398820673,-0.01795015288271255,-0.013191929625501001,-0.017873429013416806
2009-03-30,-0.002805607339794151,-0.007996337506278688,-0.057031243072349684,-0.04908107865842898,-0.043633143334243514,-0.05233113498217062,-0.05239286517766499
2009-03-31,-0.002271857732559349,0.004599325750559984,0.040592216712766,0.02742583616600811,0.03184821098299398,0.02366475252065942,0.02965614413892321
2009-04-01,-0.008593079882026606,-0.00045032085558855404,0.019332929656599968,0.01699913573133176,0.01142930952036725,0.01127343332287762,0.01268526898544215
2009-04-02,-0.0016399833695078094,0.01691863729900251,0.05140124962467593,0.050148579403417604,0.052295376340723426,0.0589505559041368,0.05514529471416238
2009-04-03,-0.005376104066830733,0.0016444120816444389,0.017687606290851903,-0.0055746932544535836,-0.011198634236096783,0.0007004320954143792,-0.008035842099851797
2009-04-06,0.0004399546690179631,-0.00619921205208972,-0.032553265022126104,-0.008311391813998164,-0.009846403577506642,-0.008055219313044551,-0.008688010110483504
2009-04-07,-0.009612817358718528,-0.009619158295263152,-0.02504171881251369,-0.006400191478489,-0.009410103330304415,-0.006298240880861872,-0.006521991386384041
2009-04-08,0.001220531358047733,-0.001963070242904756,0.01769996257104844,0.0037311286811967754,0.0064395923380899285,0.008160922806980641,0.009755717426531718
2009-04-09,-0.006006026449194777,-0.006919777514935391,0.030410511725636646,0.01995377570279184,0.01802176360385595,0.030107278566373314,0.027557217662708702
2009-04-10,0.004230257401001148,0.0012114710813765403,0.0,0.0,0.0,0.0,0.0
2009-04-13,-0.00011111103029429978,0.014171819305623487,0.012178573064281707,0.0,0.0,0.0,0.0
2009-04-14,-0.011284413557661657,-0.00675267676357618,-0.009459648547245523,0.011147057052653087,0.008717261779560379,0.014564515325081146,0.013591168820575076
2009-04-15,-0.009369608031440818,-0.0036304466600069053,0.011475196733890256,0.0019093968121317632,-0.004837990499975354,-0.00158556863659903,-0.006909445900868409
2009-04-16,0.001699825347449912,-0.003446125430687802,0.010348893984956285,0.010919443220976953,0.017411010376744182,0.013029618376522192,0.016457168148323546
2009-04-17,-0.0021536050285376716,-0.01033253017562423,-0.0009966731993837417,0.02206181965837379,0.017546551972771277,0.014511929771945044,0.01751137819461821
2009-04-20,0.00858666402988802,-0.00893488008075757,-0.05993956729106598,-0.04205147913737204,-0.040445302081094904,-0.041594369737574126,-0.039960949623342054
2009-04-21,-0.007679310490317201,0.00046551987379874366,0.02647350507646639,0.0040555753130593,0.0015277739671397056,0.0034112623315891645,-0.0025862326024231382
2009-04-22,0.017196305079022176,0.005460424074720514,-0.004479343578297883,0.009160384811007533,0.017102770667209374,0.020402979300069086,0.018572884794096946
2009-04-23,-0.005027136143781993,0.010340918132272853,0.022534422530137,-0.0066923957033938435,-0.00550888313031431,-0.012309854107747303,-0.011506652461028565
2009-04-24,0.010361625377657415,0.008869933829737896,0.02829271631831115,0.017023811141540543,0.03083953463481327,0.029551007437970487,0.02635845442436162
2009-04-27,-0.013390028999401121,-0.018195787420551904,-0.02290568161441079,-0.005026386384469362,-0.00013542209675745928,0.004216312514657921,-0.0010910713924039168
2009-04-28,0.008389772036023285,0.008563912837585817,-0.005049465887634661,-0.0139968775569477,-0.016709686015923295,-0.018631942064935878,-0.01602515736178926
2009-04-29,0.0003341205966109236,0.010228640818117725,0.03024964213699697,0.013702922936310265,0.021375765180903953,0.02086423312479798,0.023432828783245326
2009-04-30,-0.0035698326035916604,-0.0023188577343014544,0.012365771726406058,0.011235785024239912,0.013672856499782489,0.013698771635304228,0.01730429765113992
2009-05-01,-0.005603505838993047,0.002478079023925897,0.008053360423894304,0.0,0.0,0.0,0.0
2009-05-04,0.00336582994793095,0.011288197134526641,0.03993567720684983,0.04352313912125475,0.024421992163151603,0.027504084778261505,0.0184326964024
2009-05-05,-0.01069766094665277,-0.007686083740179227,-0.014281189248083357,0.002740118207581895,-0.004013630938491318,-0.010131912120805326,-0.004963665351192475
2009-05-06,-0.005335167923583257,-0.00022634175857630032,0.024402806390191333,0.012297155995694187,0.01798002490134265,0.005687485204782606,0.01226891528927827
2009-05-07,0.013902472434955983,0.005928475363935283,-0.01599537574736016,0.005508163461488094,-0.009790389826892827,-0.015820952766528486,-0.012879668799643841
2009-05-08,0.004814967268186999,0.01827198902080189,0.04723883350044438,0.01799138786307498,0.018607801964680818,0.02259816368264754,0.023133479713212005
2009-05-11,0.00278877706513606,-0.0036078561845452827,-0.025765697246857764,-0.018848825046845322,-0.019484729520516986,-0.009608633097320103,-0.011764809899213807
2009-05-12,-0.004689648317851883,0.004044426562454919,0.0042391726274854545,-0.0044548701375797745,-0.005422991008869183,-0.002633530296418987,-0.0038082108405343225
2009-05-13,0.0037980695919531916,-0.0041395184441799385,-0.03756568844344331,-0.020336194361608325,-0.024500033497180586,-0.02640598013168634,-0.02804244164146904
2009-05-14,-0.002120674139988972,0.003484766228151183,0.011232901083841378,-0.004687407285331167,0.0010746663443354392,0.002294583658272541,-0.001600575810877153
2009-05-15,-0.005714567843777169,-0.009878022251002481,-0.0168968189699133,0.015539994269387049,0.0040345742353924095,-0.00020477372240370933,0.004481099943148682
2009-05-18,-0.007217860028149665,0.004140075400984862,0.048655524577284406,0.02441104289867563,0.023803620894409194,0.02387316856532344,0.02450168591055095
2009-05-19,-0.0034013200349543382,0.005465240039142713,0.010464850155032068,0.011737754306848248,0.00907014861010537,0.02194640955314584,0.015095578068855703
2009-05-20,-0.00695198972686302,0.010263154962271254,0.009767321173088766,0.01540142382421246,0.008637551641868522,0.015866582347937502,0.011150781401245171
2009-05-21,0.003197065693784184,0.009618287200858314,-0.001178761484188426,-0.027718210600028895,-0.026366534234660545,-0.027823816353527164,0.0
2009-05-22,0.0019360908896755313,0.006949321564701465,0.009392561472708564,0.004314767564956398,0.0032767868565243626,0.0036825186621519085,-0.02180670962358094
