Date,^STOXX50E,^GSPC,^IXIC,^N225
2022-05-27,0.03887555443505896,0.042606211466386816,0.05485078328944346,0.030519499641790845
2022-05-30,0.06047996759895487,0.045175864923820315,0.05610930845747453,0.030102193763154997
2022-05-31,0.05471457295564191,0.041598487357825065,0.05423249577645801,0.030158209433478352
2022-06-01,0.052946403681676794,0.038589024629359474,0.05274751685461423,0.027434121267075857
2022-06-02,0.04874258880185578,0.03608576503214095,0.051326235939151116,0.0268699537844503
2022-06-03,0.04504042913383748,0.0371066692937299,0.05185954325284116,0.026327615928831354
2022-06-06,0.04065646042644843,0.03817630451237783,0.052160212094865245,0.02637815432022483
2022-06-07,0.036367367327386456,0.03505021808100283,0.05084386974833662,0.03080897121195311
2022-06-08,0.033215563976191353,0.033232037692572,0.0498208604093804,0.03043932925453386
2022-06-09,0.03109148763184956,0.03244311513308609,0.048439571823196574,0.030317638720856622
2022-06-10,0.03897480400666256,0.038265175306547536,0.04953759635526109,0.030083993680067693
2022-06-13,0.06135991456414948,0.04505139412160366,0.051536516830797706,0.030206726049928537
2022-06-14,0.0683616066348351,0.05626798544375409,0.05541327710964234,0.031213173091239596
2022-06-15,0.06118275726686948,0.05147588812970563,0.05397746073381065,0.031157572516322406
2022-06-16,0.05877783573655794,0.04910420676435779,0.05408746525136701,0.03110146878665991
2022-06-17,0.06853240526552025,0.05494055350254435,0.056521565046475104,0.030932007746508956
2022-06-20,0.060303619220549776,0.050519825718914835,0.0555333898923244,0.030932242981571705
2022-06-21,0.05456883875922937,0.04661431684585581,0.05422751157562324,0.030917218539146248
2022-06-22,0.0491273338004733,0.04830982553221378,0.05431866204012513,0.03118629605430887
2022-06-23,0.04542835063502795,0.04463255089894327,0.053057069656561484,0.030911793811234798
2022-06-24,0.042728777335615205,0.04208129600209677,0.05240832669891353,0.030633347543439896
2022-06-27,0.054698349845069064,0.04754554535895143,0.05359456219581201,0.03068597352307386
2022-06-28,0.048663114225668366,0.04409319565929517,0.05249401804488036,0.030548206482458536
2022-06-29,0.043360369029453644,0.044957307847466585,0.05325962937957054,0.030397031451743755
2022-06-30,0.0415415996420403,0.04152939134505353,0.05183348142841318,0.03027567510693637
2022-07-01,0.04533996862017159,0.03913858731721243,0.050906618765984894,0.030323626736266197
2022-07-04,0.040596478790839094,0.03730989265346759,0.049745142763311476,0.030300122372515337
2022-07-05,0.036882106571629505,0.035164449005489505,0.048254308550046976,0.03030237633586053
2022-07-06,0.05115703543674506,0.03315969783971912,0.04918674398670439,0.030209282120885823
2022-07-07,0.051569127644513615,0.030708656003112223,0.0484016159748631,0.03014704235411762
2022-07-08,0.052666350063742554,0.03147097472135903,0.04856901392621895,0.030188953881368358
2022-07-11,0.04804851672807439,0.029101742641696945,0.04805171844447775,0.02998929840308589
2022-07-12,0.04584191269810265,0.02913753944769142,0.04800555399509004,0.029932262628301228
2022-07-13,0.04201984115093554,0.02835170263364748,0.04660100438310898,0.03005967582604111
2022-07-14,0.04089231526534747,0.0263436861042531,0.0445053054208602,0.02990932816234068
2022-07-15,0.04378901917453105,0.024277571998710168,0.03821236415051172,0.029736979771719456
2022-07-18,0.049695480795897654,0.028980917227362832,0.03825162965454778,0.02962934947842285
2022-07-19,0.046900568355490946,0.028031566494858825,0.03591522090308207,0.029435616247650766
2022-07-20,0.05041560681990198,0.03577188316832046,0.04279113745220392,0.029315026104975984
2022-07-21,0.04621114517387639,0.03368415627100929,0.041740052100941574,0.02970197312379058
2022-07-22,0.04259736506713424,0.03250263508221718,0.04069462263056114,0.02955897661877115
2022-07-25,0.03922071303615367,0.03142921970495519,0.040635128123441236,0.029407788986929872
2022-07-26,0.035987840171448786,0.029270502839089194,0.03836204955119062,0.02932854053288886
2022-07-27,0.03515347476028926,0.029239367368711647,0.03887825239059933,0.02919248781090092
2022-07-28,0.0343648127285577,0.035230513899118986,0.046945520958883796,0.02899045268935608
2022-07-29,0.03545867635045222,0.03440275293269697,0.04524440830479796,0.0289296240199059
2022-08-01,0.03788930535532191,0.03424936325851507,0.04472656575502465,0.028793957825325178
2022-08-02,0.03479103375151307,0.03208586843770075,0.04270622431350921,0.028667314014189156
2022-08-03,0.03331720012906905,0.030598158699220956,0.04081343677943372,0.028754114492969836
2022-08-04,0.03466622000807102,0.031487193136116455,0.04219765601481438,0.0286569966398416
2022-08-05,0.0321637773940611,0.029401763332635434,0.04045729495709563,0.028579940564016894
2022-08-08,0.032296075337776016,0.02763246181121261,0.039156056115811806,0.02714497190546233
2022-08-09,0.03183819887829445,0.0259343754837293,0.03739136861653811,0.026719388454466402
2022-08-10,0.033899260451847206,0.024505452674663333,0.03678164099965133,0.026614135720538553
2022-08-11,0.033254545585957536,0.0293992096828963,0.03992664417751598,0.026368363041801946
2022-08-12,0.03081324468314452,0.02758041303924209,0.03841432548514853,0.025932459247336295
2022-08-15,0.029308606584434363,0.02973371208743779,0.0390758781024637,0.027437054872058924
2022-08-16,0.027359322950783322,0.0280936463120166,0.0378031115218472,0.027392149289681755
2022-08-17,0.02559588784549685,0.026413027505490513,0.036312967059214565,0.027167064644548978
2022-08-18,0.031078714529455626,0.025749255682497425,0.03581918326558524,0.02720315130798192
2022-08-19,0.029462216058092294,0.024386569160858827,0.03438635001690098,0.027155047247497743
2022-08-22,0.03285399667455371,0.02567519436643362,0.03556895998986699,0.026972384213913788
2022-08-23,0.04067345671236839,0.029896649932027338,0.03772303806976561,0.026840800968881154
2022-08-24,0.037293052908969185,0.028344793348529126,0.03639305886751088,0.026915097551109546
2022-08-25,0.03507447439036217,0.02698821286050536,0.035080120125493074,0.026711464359953564
2022-08-26,0.03236605817043429,0.027799858369912687,0.03525172027147391,0.026492968903168528
2022-08-29,0.039774944325812134,0.03834864768374555,0.04126281980492735,0.02632677032121573
2022-08-30,0.038473715033367474,0.03618792781757211,0.0403446649632531,0.027665604234098223
2022-08-31,0.03552529033072368,0.03524445592173858,0.039532413786031284,0.027626048289362475
2022-09-01,0.03695772828668394,0.03370483017753808,0.03828278057086856,0.027823172170452486
2022-09-02,0.04086000713211299,0.03197323848390066,0.036928119911052666,0.027929417655284377
2022-09-05,0.04977652288826192,0.031484069129724936,0.03639096467235153,0.0272844212578533
2022-09-06,0.05016737757149556,0.030161980017335766,0.03556752541611842,0.02703279875811704
2022-09-07,0.04533081408225648,0.028712333151869197,0.03460285224149155,0.02672842538239672
2022-09-08,0.041395148998964675,0.030592231044699218,0.035670725781079576,0.02654167941747218
2022-09-09,0.03828279234162566,0.029540646439804436,0.034870695167276894,0.02750686524333213
2022-09-12,0.04066001501903386,0.030175335019050394,0.03531532124681586,0.027233718246283907
2022-09-13,0.045785415322120625,0.02960287678643917,0.03501547298172858,0.027293980828251675
2022-09-14,0.0478209078004569,0.044453881568930216,0.044492187190042255,0.02706628013952829
2022-09-15,0.04399990666917855,0.04223008214716862,0.04365227672274155,0.028616016872979384
2022-09-16,0.04152403788252898,0.04075803578463279,0.043009339788323865,0.027930921565838672
2022-09-19,0.04126039029417153,0.03893849773328506,0.042201165967510945,0.027715903847842532
2022-09-20,0.0378429914960701,0.03755287848719817,0.04167177065334774,0.027529418324999725
2022-09-21,0.03728170492168569,0.03697587399786071,0.040896781182832895,0.02750080529171764
2022-09-22,0.035791501404604444,0.03748716689165527,0.04096361027233934,0.027576936792902334
2022-09-23,0.041033345260316705,0.03633277287079529,0.04053371358407594,0.027398617910588525
2022-09-26,0.04808603603310354,0.03671620681637664,0.04052569214111514,0.027243592658489545
2022-09-27,0.04427936173691652,0.03627103886512169,0.03969013440762824,0.02808906395331503
2022-09-28,0.04138909286155976,0.03490261121150669,0.03881262900679026,0.0279848372917685
2022-09-29,0.038370725596683156,0.03569199736844249,0.039249320518972675,0.028008523638940262
2022-09-30,0.04143026643577194,0.03721727672653774,0.04067347301929792,0.02801198845333529
2022-10-03,0.041014213929498305,0.036807623556755056,0.04040570201881199,0.028277904357867634
2022-10-04,0.039550847625783356,0.03855526736332378,0.04091932563715797,0.028215249390247162
2022-10-05,0.06133384399945962,0.04194618083512297,0.042776017058097644,0.028808958914707142
2022-10-06,0.057335268371039465,0.03961626615600223,0.04197201342422104,0.028660164195383878
2022-10-07,0.05291318046202414,0.03822467886683555,0.04131589087951444,0.02866890432629439
2022-10-10,0.05263409741017209,0.040055713345145565,0.04350560314502997,0.02855382040712933
2022-10-11,0.04881997920323228,0.038439101741635104,0.042942257138052435,0.02842767033313879
2022-10-12,0.04612633528532052,0.03737368010841314,0.042393988700650524,0.028896321374204354
2022-10-13,0.04327728230887923,0.038276357412402755,0.041737637202759116,0.028741222745991286
2022-10-14,0.0420329607774959,0.037921688349804895,0.042133392130607315,0.02866640204796957
2022-10-17,0.04044350923575551,0.038610534170936676,0.043028890238102566,0.029236863809107585
2022-10-18,0.04288435107547564,0.04000640009585913,0.044374567859778315,0.02966598206493604
2022-10-19,0.04156473644001324,0.039170028823928844,0.043852586102924085,0.029666817170820665
2022-10-20,0.040091015002387126,0.03857464013355387,0.043363604979096915,0.029357142724007353
2022-10-21,0.0394314159415404,0.03825606002753568,0.04283054124314053,0.0292317343795744
2022-10-24,0.03879062678692778,0.03857540044674769,0.04315083274703381,0.029046107184444104
2022-10-25,0.04071273750869653,0.03829163318822853,0.04273693711768174,0.028897129392162053
2022-10-26,0.04256820329739888,0.03841970086116288,0.04300006600582532,0.028852946465732294
2022-10-27,0.041523329800908976,0.038219452349443475,0.04300799470668744,0.028775097652826688
2022-10-28,0.04044276518644013,0.036887346003835045,0.04282712440503105,0.0286910436454325
2022-10-31,0.03966673806488356,0.038045122992205097,0.04352711939236978,0.02867466746799191
2022-11-01,0.038980423977099415,0.03716822114903726,0.04310696016344108,0.02873867692367807
2022-11-02,0.03934205996804408,0.03616095479405969,0.04266556042095257,0.028668527134956098
2022-11-03,0.039123066714874054,0.038228790152002104,0.04333074784862552,0.02859459366532089
2022-11-04,0.038740706172319575,0.03685006316028241,0.04336456132129369,0.028536099214210547
2022-11-07,0.04444745499330621,0.03645511343316111,0.043122452603278176,0.028584885455086362
2022-11-08,0.04252384363931043,0.03574678344925716,0.04276637947149032,0.028591827165918196
2022-11-09,0.041501229805901284,0.034741126988477075,0.04227309809501635,0.026443407423435296
2022-11-10,0.03990358276773749,0.035568960879146995,0.042514529349882924,0.026425672507536645
2022-11-11,0.04749833216463341,0.045725864137062644,0.046820150193601126,0.026024587491250868
2022-11-14,0.045125697204173566,0.042915385111823925,0.04602374282011669,0.028713157810905467
2022-11-15,0.04303304626833702,0.04032328418961742,0.045586441839608964,0.02871070305049888
2022-11-16,0.04158027081200739,0.039900996707378955,0.04550566974211807,0.028681422808436715
2022-11-17,0.04101830747176827,0.03944653248308849,0.0453834715660422,0.028614360435192467
2022-11-18,0.039862946648439666,0.03902273734335034,0.04513398275785331,0.028555933687836498
2022-11-21,0.03984632685272015,0.038695831000718425,0.04500222748022219,0.02691786764384357
2022-11-22,0.03900863062493523,0.038366287672433524,0.044872276392400934,0.026305390746386166
2022-11-23,0.037970260987966235,0.03827697331498027,0.044890151402240716,0.028386328522610735
2022-11-24,0.03717616641326328,0.038045269044588464,0.04454856075449757,0.028392411969468376
2022-11-25,0.03641392169642839,0.03776960702575242,0.044603756067041124,0.026092115220528907
2022-11-28,0.035529093724027225,0.03752623080696457,0.04445193152007865,0.0257201907096847
2022-11-29,0.035453716328671815,0.037497624463828656,0.0443663073342289,0.025238019652887588
2022-11-30,0.03461768624588637,0.03726693323535781,0.04418951735647112,0.024755151539441585
2022-12-01,0.03458413452661748,0.037798499388735064,0.04476252235109888,0.024138110933500403
2022-12-02,0.034106329628583676,0.03755729640206222,0.04467201064570132,0.024647357373344912
2022-12-05,0.03321843405444098,0.037341445197241495,0.044496192113537315,0.02516415440997107
2022-12-06,0.03297598498977258,0.037383712075988756,0.04445830157383032,0.027258500590687424
2022-12-07,0.03256913878618677,0.03737778312100641,0.04447919212201358,0.027154589267955123
2022-12-08,0.03244799157492275,0.037207425038568186,0.044337040530803846,0.02695607589238736
2022-12-09,0.03170703645611967,0.03707687030336414,0.044223677949888844,0.026589790526865487
2022-12-12,0.031570707885179114,0.03692535707674302,0.04405685693825997,0.024995537687385546
2022-12-13,0.031553953984249816,0.03693900394856956,0.043949899537367346,0.024373385560338797
2022-12-14,0.03616726751630534,0.03679972111302949,0.043764055028995955,0.02425572003928696
2022-12-15,0.034996259182625084,0.03665844653501553,0.04351203231832097,0.023758406554733394
2022-12-16,0.04999303756001057,0.03680591877998245,0.044002044645947896,0.023180919344524674
2022-12-19,0.04688710563836368,0.03671313493631889,0.04378392824624337,0.02312431210448856
2022-12-20,0.04411977129330913,0.036618534077178244,0.043651082610028466,0.02271948358340742
2022-12-21,0.04214842269857482,0.03647797362210527,0.04334913958148105,0.023569904849578032
2022-12-22,0.04367625424326761,0.036509432686376464,0.04312914381693112,0.023161224070222985
2022-12-23,0.04341468295663521,0.036464210325356954,0.04324395964138643,0.0240680906797712
2022-12-26,0.04153804328437449,0.03635358936976338,0.04299638573010741,0.023622225302442155
2022-12-27,0.04020890864933471,0.03622825492370705,0.042688065505796804,0.02318012727083209
2022-12-28,0.039176266908712815,0.03613404846560217,0.042547236870020655,0.022668372980751136
2022-12-29,0.03846922531016774,0.035014842060218154,0.04336446463294642,0.022806305295436386
2022-12-30,0.038390274073880154,0.03528760253848594,0.042871328870928524,0.022519539162635466
2023-01-02,0.039452492829329694,0.03491298206973824,0.042503252054373906,0.02222289642790509
2023-01-03,0.03803405149812054,0.03446773713076902,0.042007962683284585,0.021759183063946665
2023-01-04,0.042008927585122764,0.03410337483245286,0.04164349841047643,0.021209240898305972
2023-01-05,0.04534082696301725,0.03378444060056235,0.04112984966190856,0.022260797738126892
2023-01-06,0.043148004612664034,0.03369454590204306,0.04085465186952867,0.021957870723806294
2023-01-09,0.04321627650007674,0.03478300712174414,0.04165949706040518,0.021606107626367888
2023-01-10,0.04267769564441652,0.03436823457141925,0.04114516520679802,0.02104864778728717
2023-01-11,0.04073016911499274,0.03405935877184953,0.040838035795650936,0.021058187300748914
2023-01-12,0.04029532524472137,0.033966121999386645,0.03825639648470901,0.020759373378121206
2023-01-13,0.03900994013102753,0.033408437427267484,0.037573467283474896,0.02183029957834213
2023-01-16,0.03783887414318579,0.033088723294386495,0.03810743902580101,0.022395602961467254
2023-01-17,0.03651512877565358,0.0326818967548112,0.039483673749886955,0.022294509270992992
2023-01-18,0.03549274691700645,0.0320218342749636,0.038620081118733926,0.02200214494736368
2023-01-19,0.0341569410873688,0.03252823213880738,0.03815008010516869,0.022851524555401688
2023-01-20,0.03874518247962668,0.032267852875273416,0.03782152923182996,0.022848067585829874
2023-01-23,0.02988163152830635,0.03317076392358139,0.0393808376672541,0.02245118896190442
2023-01-24,0.029831770489084353,0.03304151203120672,0.03962929922565372,0.022737128213716328
2023-01-25,0.02939957869493326,0.03241631537951075,0.03887224412016312,0.023330123802265658
2023-01-26,0.02887149372855141,0.03185321255618912,0.03816981443080716,0.02315253181133382
2023-01-27,0.02879074730579506,0.03182238538102398,0.03747219371028049,0.02304749944384341
2023-01-30,0.028293703966016815,0.031245623823168603,0.037980199870217356,0.023003563345878855
2023-01-31,0.027897952848568587,0.031375516809332336,0.0371792327069337,0.022317843006817994
2023-02-01,0.027153041781222194,0.03187137115441759,0.03761872292640919,0.022242559227632883
2023-02-02,0.026647197475469078,0.03157099206154992,0.037012282604110484,0.021312653937149574
2023-02-03,0.0286782931389129,0.0320002622260917,0.0382365245524674,0.02106995299494558
2023-02-06,0.0284108313843997,0.031786403342249005,0.037703936373887,0.02107159827705874
2023-02-07,0.029421150970193745,0.0312004149033404,0.03683227273595821,0.021296292651966756
2023-02-08,0.029215481478795425,0.03126816476198239,0.03641924376020892,0.020462265120336304
2023-02-09,0.02903169316554314,0.03129381237727103,0.03665444034094538,0.02052046120411634
2023-02-10,0.02867574932555385,0.031081672686861326,0.03750454280304909,0.01927899609407026
2023-02-13,0.02922864412394239,0.03055227972485155,0.03702073082139094,0.01884541882120506
2023-02-14,0.02969236210523008,0.030441855427281943,0.03629242211487836,0.01945358846880201
2023-02-15,0.028455627427156224,0.02970865331965145,0.035716663099600594,0.019622678449430317
2023-02-16,0.03349707880932998,0.029087901702119442,0.03526650939142416,0.01880682068708686
2023-02-17,0.033097539853665967,0.029622594581245474,0.03493074021540232,0.01952249886578297
2023-02-20,0.02679665441214566,0.02888154996593952,0.034372200424032814,0.018836316751146207
2023-02-21,0.032120908202627,0.02803743032222737,0.03519970201470959,0.018440879665260788
2023-02-22,0.032115472818861755,0.030147305556668048,0.034876147826588065,0.01838807788434673
2023-02-23,0.026555754650170144,0.02953035172254067,0.037308248285207096,0.018368461360519877
2023-02-24,0.027822484303270154,0.02888804149138822,0.03501041780027564,0.01927169145899186
2023-02-27,0.028103718424923242,0.028927555262634883,0.03502510715297496,0.01987607252340922
2023-02-28,0.028421345511707826,0.028157303545139196,0.03475570947822407,0.019410837795118242
2023-03-01,0.02765742885153571,0.027525838347011,0.035545473542875565,0.018909016920194567
2023-03-02,0.03166041705615767,0.02705151864454682,0.035421528574000875,0.018814548749472203
2023-03-03,0.028068184883270092,0.026780205414888604,0.034775311601554344,0.020343457053708162
2023-03-06,0.03013771631281434,0.028199651756999757,0.03570367545218651,0.020343868145062886
2023-03-07,0.02940409794280184,0.027234024924265788,0.03459166725945546,0.020037998478959693
2023-03-08,0.02919897412551567,0.02832564377120992,0.03446583982384212,0.02000428991782667
2023-03-09,0.029044127649119386,0.0275148092184164,0.03331343492381435,0.02156900822298718
2023-03-10,0.028200185990677768,0.029307006025254233,0.034474424630421,0.019854894127151114
2023-03-13,0.027911917015088123,0.02963650200065739,0.03434498868463117,0.021485433357525643
2023-03-14,0.028874177618494853,0.028645638508907657,0.033770432071928015,0.021318131446045486
2023-03-15,0.04451980351782433,0.029661959100250806,0.033945777243340455,0.021935443173905878
2023-03-16,0.06027745468344978,0.028808464956689133,0.033205419039032555,0.0215404767873419
2023-03-17,0.051587210813791334,0.03001362882336966,0.03319778220712637,0.02125190156321348
2023-03-20,0.043857918466857826,0.029452251632146917,0.03240943943721831,0.02104253102757024
2023-03-21,0.04063851960346243,0.02880957630826028,0.03209935909443026,0.02089257563534604
2023-03-22,0.04009691006311121,0.028819689817890626,0.032037699566657175,0.020379015836806083
2023-03-23,0.0352076110895606,0.02916132849916476,0.031971018416374765,0.020976811889429316
2023-03-24,0.03268369881413199,0.027053813650467336,0.031263285667200574,0.021135003155218737
2023-03-27,0.04090808030732346,0.026385577764440282,0.030609530112309692,0.0206446136406345
2023-03-28,0.03679203081537954,0.026096769329517062,0.030248161832490773,0.020221980621301164
2023-03-29,0.03383733936989223,0.02540535240154798,0.0294821656379582,0.02046444116282225
2023-03-30,0.037634434152528456,0.025232196248427617,0.029467740489879875,0.021177660964935497
